params,f1_score,erro
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6227904040404041,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6227904040404041,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6416666666666667,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6498538011695907,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6666666666666666,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6624354111936533,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6580000232271851,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6580000232271851,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6580000232271851,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6580000232271851,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6539318196328348,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6539318196328348,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6539318196328348,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6539318196328348,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6741829038340666,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6741829038340666,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6741829038340666,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6741829038340666,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6370261437908497,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6370261437908497,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6370261437908497,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6370261437908497,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6407657657657657,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6407657657657657,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6407657657657657,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6407657657657657,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6498538011695907,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6498538011695907,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6498538011695907,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6498538011695907,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6584282473319907,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6584282473319907,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6584282473319907,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6584282473319907,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6334351922587217,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6251041739009653,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6334862066569383,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6543168331162252,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6459625665351891,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6459625665351891,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6459625665351891,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6459625665351891,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6667593622543566,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6667593622543566,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6667593622543566,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6667593622543566,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6658286193169914,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6658286193169914,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6658286193169914,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6658286193169914,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6665274296853244,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6665274296853244,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6665274296853244,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6665274296853244,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6541004830749781,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6541004830749781,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6541004830749781,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6541004830749781,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.619700582935877,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.619700582935877,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.619700582935877,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.619700582935877,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6542927714399819,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6542927714399819,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6542927714399819,
"{'hidden_layer_sizes': (118, 118, 118), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6542927714399819,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6577613467261905,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6537145969498911,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6537145969498911,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6537145969498911,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6658286193169914,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6658286193169914,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6658286193169914,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6658286193169914,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6614917276681982,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6614917276681982,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6614917276681982,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6614917276681982,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6574743347999162,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6574743347999162,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6574743347999162,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6574743347999162,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.666108630952381,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.666108630952381,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.666108630952381,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.666108630952381,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6534485817149703,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6534485817149703,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6534485817149703,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6534485817149703,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6581906154274576,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6581906154274576,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6581906154274576,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6581906154274576,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6574743347999162,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6574743347999162,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6574743347999162,
"{'hidden_layer_sizes': (59, 59), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6574743347999162,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.3104460093896714,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.3104460093896714,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.3104460093896714,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.3104460093896714,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.4591578036111798,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.4591578036111798,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.4591578036111798,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.4591578036111798,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6581906154274576,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6581906154274576,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6581906154274576,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6581906154274576,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6704030501089324,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6704030501089324,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6704030501089324,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6704030501089324,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6577613467261905,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6413170975309502,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6413170975309502,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6413170975309502,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6370261437908497,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6370261437908497,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6370261437908497,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6370261437908497,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.645097945129789,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.645097945129789,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.645097945129789,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.645097945129789,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6778700642068617,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6778700642068617,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6778700642068617,
"{'hidden_layer_sizes': (59, 59), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6778700642068617,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6334352984797924,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.637632273983076,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6459625665351891,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6542928590873023,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6374306268376276,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6416666666666667,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6416666666666667,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6416666666666667,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6293276885222174,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6293276885222174,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6293276885222174,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6293276885222174,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6076776413690477,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6076776413690477,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6076776413690477,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6076776413690477,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6324114812486905,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6324114812486905,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6324114812486905,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6324114812486905,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6113423539894128,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6113423539894128,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6113423539894128,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6113423539894128,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6157029122145402,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6157029122145402,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6157029122145402,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6157029122145402,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6663414860753024,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6663414860753024,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6663414860753024,
"{'hidden_layer_sizes': (59, 59), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6663414860753024,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6622714486638536,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6372545189352503,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6541006209598547,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6542207040631494,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6459625665351891,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6500973303670745,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6500973303670745,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6500973303670745,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.65,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.65,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.65,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.65,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.65,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.65,
"{'hidden_layer_sizes': (59, 59), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.65,
